number,state,createdAt,mergedAt,closedAt,org,repo,title,additions,deletions,changedFiles,commits,comments,reviews,baseRef,headRef,url
1,"CLOSED","2025-07-30T15:57:02Z","","2025-10-06T19:22:24Z","axon-iac","terraform-azure-integrations","feat(tags): add axon_cost_pillar to rg",7922,23,14,6,0,0,"main","aroethe/axon_cost_pillar","https://git.taservs.net/axon-iac/terraform-azure-integrations/pull/1"
25087,"CLOSED","2025-07-29T22:32:56Z","","2026-02-20T16:22:22Z","ops","als-infra","refactor(migrate): AG1 RMS Integrations to ALS Infrastructure",130160,0,8,68,97,0,"master","aroethe/ag1-migrate-integrations-terraform","https://git.taservs.net/ops/als-infra/pull/25087"
97,"MERGED","2025-07-15T20:00:42Z","2025-11-06T19:04:01Z","2025-11-06T19:04:01Z","integrations","autoDLQ","ci(ais): setup chart workflow",535,3,25,15,3,5,"master","aroethe/ais-setup","https://git.taservs.net/integrations/autoDLQ/pull/97"
514,"CLOSED","2025-07-14T16:09:03Z","","2025-12-15T23:39:31Z","integrations","conductor","feat(logging): add payload size",19,3,4,1,2,0,"master","aroethe/log-payload-size","https://git.taservs.net/integrations/conductor/pull/514"
96,"MERGED","2025-07-07T15:51:24Z","2025-07-29T18:06:23Z","2025-07-29T18:06:23Z","integrations","autoDLQ","feat(jira): add nibrs label for ticket creation",3,1,3,3,2,4,"master","aroethe/rms-nibrs-guardian","https://git.taservs.net/integrations/autoDLQ/pull/96"
23033,"CLOSED","2025-06-23T16:04:53Z","","2025-07-25T16:22:59Z","ops","als-infra","feat(ag1): rms integration logic apps",116,0,2,11,14,0,"master","aroethe/rms-integration-logic-apps","https://git.taservs.net/ops/als-infra/pull/23033"
3575,"MERGED","2025-06-17T21:41:50Z","2025-06-24T17:19:43Z","2025-06-24T17:19:43Z","ops","tf","feat(module): azure logic apps",700,0,16,9,3,4,"master","aroethe/tf-logic-apps","https://git.taservs.net/ops/tf/pull/3575"
93,"MERGED","2025-06-11T20:21:54Z","2025-06-16T14:49:09Z","2025-06-16T14:49:09Z","integrations","autoDLQ","fix(jira): ticket type update",11,4,2,2,1,2,"master","aroethe/jira-ticket-type","https://git.taservs.net/integrations/autoDLQ/pull/93"
107675,"MERGED","2025-05-29T23:07:43Z","2025-05-30T00:43:06Z","2025-05-30T00:43:06Z","ops","k8s-deploy","Promote to prod data-platform/ift/promoteToProd/ca1/2025-05-29-16-06",2,2,1,3,1,1,"master","data-platform/ift/promoteToProd/ca1/2025-05-29-16-06","https://git.taservs.net/ops/k8s-deploy/pull/107675"
107674,"MERGED","2025-05-29T23:07:27Z","2025-05-30T00:51:13Z","2025-05-30T00:51:13Z","ops","k8s-deploy","Promote to prod data-platform/ift/promoteToProd/us3/2025-05-29-16-06",2,2,1,3,1,1,"master","data-platform/ift/promoteToProd/us3/2025-05-29-16-06","https://git.taservs.net/ops/k8s-deploy/pull/107674"
107673,"MERGED","2025-05-29T23:07:13Z","2025-05-30T00:15:44Z","2025-05-30T00:15:44Z","ops","k8s-deploy","Promote to prod data-platform/ift/promoteToProd/us1/2025-05-29-16-06",2,2,1,3,1,1,"master","data-platform/ift/promoteToProd/us1/2025-05-29-16-06","https://git.taservs.net/ops/k8s-deploy/pull/107673"
51548,"MERGED","2025-05-29T21:58:48Z","2025-06-02T20:12:24Z","2025-06-02T20:12:24Z","ops","argo-apps","Revert ""test(rollback): sprint 10 release""",10,10,7,3,1,1,"master","revert-51546-aroethe/rollback-test-sprint-10-release","https://git.taservs.net/ops/argo-apps/pull/51548"
51546,"MERGED","2025-05-29T20:01:20Z","2025-05-29T21:58:11Z","2025-05-29T21:58:11Z","ops","argo-apps","test(rollback): sprint 10 release",10,10,7,2,1,1,"master","aroethe/rollback-test-sprint-10-release","https://git.taservs.net/ops/argo-apps/pull/51546"
51543,"MERGED","2025-05-29T18:20:12Z","2025-05-29T20:12:37Z","2025-05-29T20:12:37Z","ops","argo-apps","Translator LiquidJS Patch",2,158,8,3,1,2,"master","data-platform-ift-promoteToStaging-2025-05-29-11-19-55","https://git.taservs.net/ops/argo-apps/pull/51543"
3062,"MERGED","2025-05-29T17:04:15Z","2025-05-29T18:04:18Z","2025-05-29T18:04:18Z","integrations","translator","20250528.3179 release 2025 05 28 21 15 patch",3410,1518,103,1,1,1,"releases/release-2025-05-28-21-15","20250528.3179-release-2025-05-28-21-15-patch","https://git.taservs.net/integrations/translator/pull/3062"
104667,"MERGED","2025-05-21T23:50:37Z","2025-05-22T18:09:45Z","2025-05-22T18:09:45Z","ops","k8s-deploy","data platform/ift/promoteToProd/us3/2025 05 21 10 06 PATCH",2,2,1,2,1,1,"master","data-platform-ift-promoteToStaging-2025-05-21-us3-patch","https://git.taservs.net/ops/k8s-deploy/pull/104667"
104666,"MERGED","2025-05-21T23:49:02Z","2025-05-22T18:10:06Z","2025-05-22T18:10:06Z","ops","k8s-deploy","data platform/ift/promoteToProd/ca1/2025 05 21 10 06 PATCH",2,2,1,3,1,1,"master","data-platform-ift-promoteToStaging-2025-05-21-ca1-patch","https://git.taservs.net/ops/k8s-deploy/pull/104666"
104665,"MERGED","2025-05-21T23:42:46Z","2025-05-22T18:11:05Z","2025-05-22T18:11:05Z","ops","k8s-deploy","data platform/ift/promoteToProd/us1/2025 05 21 10 06 PATCH",2,2,1,4,1,1,"master","data-platform-ift-promoteToProd-patch","https://git.taservs.net/ops/k8s-deploy/pull/104665"
51099,"MERGED","2025-05-21T22:54:10Z","2025-05-21T23:33:07Z","2025-05-21T23:33:07Z","ops","argo-apps","fix(patch): translator tag",2,2,2,2,1,1,"master","data-platform-ift-promoteToStaging-2025-05-21-patch","https://git.taservs.net/ops/argo-apps/pull/51099"
2989,"MERGED","2025-05-21T22:31:52Z","2025-05-21T22:35:56Z","2025-05-21T22:35:56Z","integrations","translator","fix(liquid): SantaFeNmPd-CentralSquareCadAPIToAxonRecords: handle whi…",369,2,6,1,0,2,"releases/release-2025-05-20-18-01","releases/release-2025-05-20-18-01-patch","https://git.taservs.net/integrations/translator/pull/2989"
2988,"MERGED","2025-05-21T21:28:29Z","2025-05-21T22:28:20Z","2025-05-21T22:28:20Z","integrations","translator","fix(liquid): SantaFeNmPd-CentralSquareCadAPIToAxonRecords: handle whitespace",369,2,6,2,1,4,"master","aroethe/SantaFeNmPd-CentralSquareCad","https://git.taservs.net/integrations/translator/pull/2988"
104535,"CLOSED","2025-05-21T16:13:15Z","","2025-05-30T01:03:23Z","ops","k8s-deploy","data platform/ift/promoteToProd/us1/2025 05 21 10 06 revert",0,0,0,4,1,0,"master","data-platform/ift/promoteToProd/us1/2025-05-21-10-06-revert","https://git.taservs.net/ops/k8s-deploy/pull/104535"
104533,"MERGED","2025-05-21T16:06:38Z","2025-05-22T19:24:17Z","2025-05-22T19:24:17Z","ops","k8s-deploy","Promote to prod data-platform/ift/promoteToProd/us1:TranslatorV2",2,2,1,12,3,2,"master","data-platform/ift/promoteToProd/us1/2025-05-21-10-06","https://git.taservs.net/ops/k8s-deploy/pull/104533"
51044,"MERGED","2025-05-21T03:19:51Z","2025-05-21T16:03:09Z","2025-05-21T16:03:09Z","ops","argo-apps","fix(translatorV2): correct tag name swap",1,1,1,3,2,1,"master","aroethe/tagname","https://git.taservs.net/ops/argo-apps/pull/51044"
2983,"MERGED","2025-05-20T16:02:45Z","2025-05-20T16:48:52Z","2025-05-20T16:48:52Z","integrations","translator","fix(liquid): BaltimorePdTraining-InternalEntityResolverTest",128,123,2,2,1,2,"master","aroethe/last-fix","https://git.taservs.net/integrations/translator/pull/2983"
50950,"MERGED","2025-05-19T23:27:42Z","2025-05-20T21:22:30Z","2025-05-20T21:22:30Z","ops","argo-apps","feat(translatorV2): official release tag",3,1,3,5,1,1,"master","aroethe/translatorV2-release-tag-update","https://git.taservs.net/ops/argo-apps/pull/50950"
2968,"MERGED","2025-05-19T21:19:51Z","2025-05-19T22:57:04Z","2025-05-19T22:57:04Z","integrations","translator","fix(liquid): sync with 10.20",14,32,6,4,1,3,"master","aroethe/fix","https://git.taservs.net/integrations/translator/pull/2968"
50796,"CLOSED","2025-05-16T18:35:52Z","","2025-05-29T18:03:13Z","ops","argo-apps","fix(autoDLQ): set connectionstring directly because US2 has different params",0,0,0,3,2,1,"master","aroethe/us2-fix","https://git.taservs.net/ops/argo-apps/pull/50796"
91,"CLOSED","2025-05-16T18:32:04Z","","2025-11-11T23:54:57Z","integrations","autoDLQ","fix: add connection string directly",4,41,3,7,3,1,"master","aroethe/us2-fix","https://git.taservs.net/integrations/autoDLQ/pull/91"
50745,"CLOSED","2025-05-15T21:18:20Z","","2025-06-26T21:00:30Z","ops","argo-apps","feat(autoDLQ): k8 job for compareTranslator action",674,0,10,62,4,0,"master","aroethe/k8job-compareTranslator","https://git.taservs.net/ops/argo-apps/pull/50745"
495,"MERGED","2025-05-15T01:22:06Z","2025-05-15T04:07:13Z","2025-05-15T04:07:13Z","integrations","conductor","RMS-74175 Fix the ori override credentials for GA state repo (#494)",89,3,2,1,0,2,"releases/release-2025-05-09-21-27","releases/release-2025-05-09-21-27-patch","https://git.taservs.net/integrations/conductor/pull/495"
50700,"CLOSED","2025-05-15T00:13:05Z","","2025-05-15T00:21:38Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2025-05-14-17-5…",23,14,10,2,1,0,"master","data-platform-promoteToStaging-2025-05-14-17-59-43","https://git.taservs.net/ops/argo-apps/pull/50700"
50699,"MERGED","2025-05-15T00:09:02Z","2025-05-15T06:25:20Z","2025-05-15T06:25:20Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2025-05-14-18-0…",25,16,11,10,1,1,"master","data-platform-promoteToStaging-2025-05-14-18-07-17","https://git.taservs.net/ops/argo-apps/pull/50699"
88,"CLOSED","2025-05-14T23:44:01Z","","2025-05-15T00:14:09Z","integrations","autoDLQ","Releases/release 2025 05 09 21 27 patch rm changelog",108,45,29,2,0,0,"releases/release-2025-05-09-21-27","releases/release-2025-05-09-21-27-patch-rm-changelog","https://git.taservs.net/integrations/autoDLQ/pull/88"
87,"CLOSED","2025-05-14T23:13:26Z","","2025-07-29T16:15:01Z","integrations","autoDLQ","style(lint): please fix build",46,25,7,1,1,1,"master","aroethe/lint","https://git.taservs.net/integrations/autoDLQ/pull/87"
86,"CLOSED","2025-05-14T22:40:04Z","","2025-05-15T05:57:42Z","integrations","autoDLQ","Releases/release 2025 05 09 21 27 patch2",110,40,29,2,0,1,"releases/release-2025-05-09-21-27","releases/release-2025-05-09-21-27-patch2","https://git.taservs.net/integrations/autoDLQ/pull/86"
85,"MERGED","2025-05-14T22:17:19Z","2025-05-14T22:34:05Z","2025-05-14T22:34:05Z","integrations","autoDLQ","fix(action): lint rule",2,0,1,2,0,2,"master","aroethe/action-fix","https://git.taservs.net/integrations/autoDLQ/pull/85"
83,"CLOSED","2025-05-14T20:51:13Z","","2025-05-15T00:13:56Z","integrations","autoDLQ","build(environments): update naming convention due to new argoApps lin…",108,40,28,1,0,1,"releases/release-2025-05-09-21-27","releases/release-2025-05-09-21-27-patch","https://git.taservs.net/integrations/autoDLQ/pull/83"
117,"MERGED","2025-05-14T20:43:44Z","2025-05-14T22:41:59Z","2025-05-14T22:41:59Z","integrations","entityresolver","Fix array duplication issue ",9,7,4,1,0,2,"releases/release-2025-05-09-21-27","releases/release-2025-05-09-21-27-patch","https://git.taservs.net/integrations/entityresolver/pull/117"
82,"MERGED","2025-05-14T20:41:29Z","2025-05-14T23:35:19Z","2025-05-14T23:35:19Z","integrations","dalor","Change repo classes to scoped instead of singleton (#81)",3,3,1,1,0,2,"releases/release-2025-05-09-21-27","releases/release-2025-05-09-21-27-patch","https://git.taservs.net/integrations/dalor/pull/82"
50684,"MERGED","2025-05-14T18:55:44Z","2025-05-14T20:21:23Z","2025-05-14T20:21:23Z","ops","argo-apps","fix(autoDLQ): us2 env var update",1,1,1,4,2,1,"master","aroethe/us2-autoDLQ-fix","https://git.taservs.net/ops/argo-apps/pull/50684"
50683,"CLOSED","2025-05-14T18:31:24Z","","2025-05-15T17:04:20Z","ops","argo-apps","feat(autoDLQ): add env vars for US1",0,0,0,8,1,1,"master","aroethe/autoDLQ-new-env-vars-us1","https://git.taservs.net/ops/argo-apps/pull/50683"
50682,"MERGED","2025-05-14T18:18:57Z","2025-05-14T18:38:25Z","2025-05-14T18:38:25Z","ops","argo-apps","feat(autoDLQ): add env vars for US2",13,4,1,2,1,1,"master","aroethe/autoDLQ-new-env-vars-us2/us1","https://git.taservs.net/ops/argo-apps/pull/50682"
2938,"MERGED","2025-05-14T16:30:45Z","2025-05-19T21:09:48Z","2025-05-19T21:09:48Z","integrations","translator","fix(liquid): sync with 10.20 branch",117,150,21,32,1,13,"master","aroethe/sync-bugs","https://git.taservs.net/integrations/translator/pull/2938"
2924,"MERGED","2025-05-12T23:43:00Z","2025-05-13T23:40:15Z","2025-05-13T23:40:15Z","integrations","translator","fix(sync): bugs from v10.20 upgrade",187,124,47,21,2,33,"master","aroethe/sync","https://git.taservs.net/integrations/translator/pull/2924"
50570,"MERGED","2025-05-12T20:33:26Z","2025-05-16T21:31:59Z","2025-05-16T21:31:59Z","ops","argo-apps","feat(US1): deploy translatorv2",53,0,2,8,2,1,"master","aroethe/translatorv2-US1","https://git.taservs.net/ops/argo-apps/pull/50570"
50564,"MERGED","2025-05-12T18:42:58Z","2025-06-10T18:44:14Z","2025-06-10T18:44:14Z","ops","argo-apps","ci(promoteToProd): add revert action and safeguard to script",11,0,1,6,1,6,"master","aroethe/promoteToProd-add-revert-script","https://git.taservs.net/ops/argo-apps/pull/50564"
82,"MERGED","2025-05-12T16:11:06Z","2025-05-13T23:38:20Z","2025-05-13T23:38:20Z","integrations","autoDLQ","build(environments): update naming convention due to new argoApps lint rule",108,40,28,7,1,6,"master","aroethe/env-var","https://git.taservs.net/integrations/autoDLQ/pull/82"
50484,"MERGED","2025-05-10T18:26:23Z","2025-05-14T17:45:40Z","2025-05-14T17:45:40Z","ops","argo-apps","feat(env-var): add new required vars for service",69,26,4,14,1,1,"master","aroethe/autoDLQ-new-env-vars","https://git.taservs.net/ops/argo-apps/pull/50484"
101572,"CLOSED","2025-05-09T22:53:56Z","","2025-05-16T01:44:14Z","ops","k8s-deploy","data platform/promoteToProd/ca1/2025 05 09 16 35 revert",0,0,0,2,0,0,"master","data-platform/promoteToProd/ca1/2025-05-09-16-46-revert","https://git.taservs.net/ops/k8s-deploy/pull/101572"
101569,"CLOSED","2025-05-09T22:53:03Z","","2025-05-16T01:44:24Z","ops","k8s-deploy","data platform/promoteToProd/us3/2025 05 09 16 35 revert",0,0,0,2,0,0,"master","data-platform/promoteToProd/us3/2025-05-09-16-46-revert","https://git.taservs.net/ops/k8s-deploy/pull/101569"
101565,"CLOSED","2025-05-09T22:47:06Z","","2025-05-16T01:43:46Z","ops","k8s-deploy","Promote to prod data-platform/promoteToProd/ca1/2025-05-09-16-35",2,2,1,1,1,0,"master","data-platform/promoteToProd/ca1/2025-05-09-16-46","https://git.taservs.net/ops/k8s-deploy/pull/101565"
101564,"CLOSED","2025-05-09T22:46:46Z","","2025-05-16T01:44:00Z","ops","k8s-deploy","Promote to prod data-platform/promoteToProd/us3/2025-05-09-16-35",2,2,1,2,1,0,"master","data-platform/promoteToProd/us3/2025-05-09-16-46","https://git.taservs.net/ops/k8s-deploy/pull/101564"
101563,"CLOSED","2025-05-09T22:41:36Z","","2025-05-16T01:44:34Z","ops","k8s-deploy","data platform/promoteToProd/us1/2025 05 09 16 35 revert",0,0,0,2,0,0,"master","data-platform/promoteToProd/us1/2025-05-09-16-35-revert","https://git.taservs.net/ops/k8s-deploy/pull/101563"
101562,"CLOSED","2025-05-09T22:36:04Z","","2025-05-16T01:43:24Z","ops","k8s-deploy","Promote to prod data-platform/promoteToProd/us1/2025-05-09-16-35",2,2,1,2,1,0,"master","data-platform/promoteToProd/us1/2025-05-09-16-35","https://git.taservs.net/ops/k8s-deploy/pull/101562"
50474,"MERGED","2025-05-09T21:34:36Z","2025-05-09T22:31:33Z","2025-05-09T22:31:33Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2025-05-09-15-3…",11,11,7,1,1,1,"master","data-platform-promoteToStaging-2025-05-09-15-34-05","https://git.taservs.net/ops/argo-apps/pull/50474"
76,"MERGED","2025-05-02T16:04:33Z","2025-05-09T00:29:37Z","2025-05-09T00:29:37Z","integrations","autoDLQ","feat(api): translator /translate client",684,24,10,16,1,2,"master","aroethe/translator-client","https://git.taservs.net/integrations/autoDLQ/pull/76"
75,"MERGED","2025-05-02T15:59:27Z","2025-05-07T17:08:38Z","2025-05-07T17:08:38Z","integrations","autoDLQ","feat(api): azure blob client",491,30,11,18,1,3,"master","aroethe/azure-blob-api","https://git.taservs.net/integrations/autoDLQ/pull/75"
74,"MERGED","2025-05-02T15:55:20Z","2025-05-07T00:54:46Z","2025-05-07T00:54:46Z","integrations","autoDLQ","feat(api): appInsights connection",449,4,6,7,1,15,"master","aroethe/app-insights-api","https://git.taservs.net/integrations/autoDLQ/pull/74"
73,"MERGED","2025-04-29T20:54:56Z","2025-05-06T16:06:21Z","2025-05-06T16:06:21Z","integrations","autoDLQ","build(GoVersion): upgrade 1.24",119,268,10,22,1,4,"master","aroethe/go-version-upgrade","https://git.taservs.net/integrations/autoDLQ/pull/73"
50084,"MERGED","2025-04-28T23:09:38Z","2025-05-01T18:01:43Z","2025-05-01T18:01:43Z","ops","argo-apps","feat(US2): translatorV2-setup",100,100,5,14,1,1,"master","aroethe/translatorV2-ag1-setup","https://git.taservs.net/ops/argo-apps/pull/50084"
50083,"CLOSED","2025-04-28T23:07:20Z","","2025-04-28T23:07:46Z","ops","argo-apps","Aroethe/translator v2 ag1 setup2",209588,23829,5553,10000,0,0,"master","aroethe/translatorV2-ag1-setup2","https://git.taservs.net/ops/argo-apps/pull/50083"
49916,"MERGED","2025-04-24T20:15:57Z","2025-04-24T20:27:10Z","2025-04-24T20:27:10Z","ops","argo-apps","US2 rollback testing patch revert",10,10,7,5,1,2,"master","rollback-testing-patch-revert","https://git.taservs.net/ops/argo-apps/pull/49916"
49905,"MERGED","2025-04-24T17:02:56Z","2025-04-24T17:14:39Z","2025-04-24T17:14:39Z","ops","argo-apps","build(rollback): testing before patch",10,10,7,2,1,1,"master","rollback-testing-patch","https://git.taservs.net/ops/argo-apps/pull/49905"
97379,"CLOSED","2025-04-23T16:34:45Z","","2025-04-28T18:37:25Z","ops","k8s-deploy","revert dataplatformPromoteToProdCA1",0,0,0,3,0,0,"master","revert-dataplatformPromoteToProdCA1","https://git.taservs.net/ops/k8s-deploy/pull/97379"
97378,"CLOSED","2025-04-23T16:29:35Z","","2025-04-28T18:37:22Z","ops","k8s-deploy","revert dataplatformPromoteToProdUS3",0,0,0,4,0,0,"master","revert-dataplatformPromoteToProdUS3","https://git.taservs.net/ops/k8s-deploy/pull/97378"
97377,"CLOSED","2025-04-23T16:25:13Z","","2025-04-28T18:37:17Z","ops","k8s-deploy","revert dataplatformPromoteToProdUS1",0,0,0,4,0,0,"master","dataplatformPromoteToProdUS1-revert","https://git.taservs.net/ops/k8s-deploy/pull/97377"
71,"MERGED","2025-04-22T17:40:21Z","2025-05-09T21:18:29Z","2025-05-09T21:18:29Z","integrations","autoDLQ","feat(TranslatorV2): Test appInsight payloads against different Translator versions",195,7,9,74,4,10,"master","aroethe/appInsights-connection","https://git.taservs.net/integrations/autoDLQ/pull/71"
2793,"MERGED","2025-04-21T17:28:24Z","2025-04-22T16:37:57Z","2025-04-22T16:37:57Z","integrations","translator","fix(liquid): misc updates to if statements and assignment",37,37,24,4,1,3,"master","aroethe/liquid-fixes","https://git.taservs.net/integrations/translator/pull/2793"
2791,"MERGED","2025-04-21T16:51:19Z","2025-04-22T16:44:20Z","2025-04-22T16:44:20Z","integrations","translator","fix(liquid): missing comma and colon",62,62,29,10,0,3,"master","aroethe/bad_colon","https://git.taservs.net/integrations/translator/pull/2791"
2790,"MERGED","2025-04-21T16:10:53Z","2025-04-21T16:38:48Z","2025-04-21T16:38:48Z","integrations","translator","fix(liquid): Remove/Add colon on filters ",49,49,31,2,1,2,"master","aroethe/bad","https://git.taservs.net/integrations/translator/pull/2790"
70,"MERGED","2025-04-16T19:49:54Z","2025-07-29T18:06:41Z","2025-07-29T18:06:41Z","integrations","autoDLQ","fix(script): add safer early exits to jira requeue",25,56,1,7,0,3,"master","aroethe/safer-jiraRequeue","https://git.taservs.net/integrations/autoDLQ/pull/70"
2753,"MERGED","2025-04-15T21:24:19Z","2025-04-18T15:58:49Z","2025-04-18T15:58:49Z","integrations","translator","fix(liquid): handle special char in data paths",540,540,34,6,1,5,"master","aroethe/special-charater-path","https://git.taservs.net/integrations/translator/pull/2753"
2752,"MERGED","2025-04-15T20:34:54Z","2025-04-17T15:50:58Z","2025-04-17T15:50:58Z","integrations","translator","fix(liquid): missing comma between args",9,9,3,2,1,2,"master","aroethe/bug-fix-VirginiaBeachPd-TylerCitationToAxonRecords","https://git.taservs.net/integrations/translator/pull/2752"
